1433-7177;10;Philologie im Netz
0031-7985;15;Philologus
1529-1634;10;Philosophia christi
0031-8027;10;Philosophia Naturalis
0031-8035;10;Philosophia Reformata
1281-2463;20;Philosophia Scientiae - Studies in History and Philosophy of Science
0048-3893;20;Philosophia, Philosophical Quarterly of Israel
0379-8402;10;Philosophica
0872-4784;10;PHILOSOPHICA: REVISTA DO DEPARTAMENTO DE FILOSOFIA DA FACULDADE DE LETRAS DE LISBOA
0031-8051;10;Philosophical Books
1386-9795;25;Philosophical Explorations
0031-806X;15;Philosophical Forum
0190-0536;20;Philosophical Investigations
1533-6077;25;Philosophical Issues
0556-8641;15;Philosophical Papers
0031-8108;25;Philosophical Review (The)
0031-8116;25;Philosophical Studies
0276-2080;15;Philosophical Topics
0294-1805;10;Philosophie
1634-4561;10;Philosophie antique
0936-7586;10;Die Philosophin
0316-2923;10;Philosophiques
0031-8159;15;Philosophische Rundschau
0031-8183;10;Philosophisches Jahrbuch
0031-8191;20;Philosophy
0190-0013;15;Philosophy and Literature
0031-8205;25;Philosophy and Phenomenological Research
0031-8213;20;Philosophy and Rhetoric
0191-4537;20;Philosophy and Social Criticism
1071-6076;20;Philosophy, Psychiatry, and Psychology
0031-8299;15;Phoenix: The journal of the Classical Association of Canada
1751-4517;10;Photography and Culture
0031-8868;15;Phronesis
0031-921X;15;PHYSICS TEACHER
0031-9414;10;PHYSIS. Rivista internazionale di storia della scienza/International Journal for the History of Science
1971-9035;10;Pirandelliana. Rivista internazionale di studi e documenti
1458-7467;10;Pirkanmaan alta - arkeologisia tutkimuksia
0731-0455;10;Places
0961-1371;10;Plainsong and Medieval Music
1105-073X;10;Platon
0030-8129;25;PMLA: Papers of the Modern Language Association of America
0272-0965;20;Pneuma: The Journal of the Society for Pentecostal Studies
1543-1789;10;Poe Studies / Dark Romanticism
0303-4178;15;Poetica
0506-7715;10;Poetiche: letteratura e altro
0333-5372;25;Poetics today
0032-2024;15;Poétique
1215-6582;10;Polanyiana
1653-4964;10;Polhem
0874-1085;10;Polifonia (Lisboa)
0142-257X;10;Polis
1130-0728;10;Polis: Revista de Ideas
1897-1652;10;POLISH JOURNAL OF PHILOSOPHY
0079-2993;0;Polish Psychological Bulletin
0032-2970;10;Polish Review
0860-5882;10;Polish-AngloSaxon Studies
1013-8501;10;Politiques et gestion de l`enseignement supérieur
1594-1663;10;Polittico
0556-0691;10;Pomorania Antiqua
1013-4247;10;Pontica
0873-1861;10;População e Sociedade
0261-1430;20;Popular Music
0551-5343;15;Poradnik Jezykowy
1234-1533;10;Porta Aurea
0871-4290;10;Portugalia, Porto
1521-804X;10;Portuguese Literary & Cultural Studies
0267-5315;15;Portuguese Studies
0941-4711;10;Positionen. Beiträge zur neuen Musik
1368-8790;20;Postcolonial Studies
1705-9100;10;Post-Colonial Text
0079-4236;15;Post-Medieval Archaeology
0079-4237;0;Post-Medieval Archaeology
0351-9767;10;Povijesni prilozi
0137-2459;0;Poznan Studies in Contemporary Linguistics
0303-8157;12;Poznan Studies in the Philosophy of the Sciences and the Humanities
0138-0567;12;Prace Filologiczne
0458-1520;10;Prace i Materiały Muzeum Archeologicznego i Etnograficznego w Łodzi. Seria Archeologiczna
1801-0040;10;Práce z dějin techniky a přírodních věd (Contribution to history of technology and natural sciences)
1133-682X;10;Pragmalingüística
0079-4872;13;Prakseologia
1105-0969;10;Praktika tes en Athenais Archaiologikes Etaireais
0938-5320;10;Praktische Theologie
0165-6511;10;Praktische Theologie: Nederlands tijdschrift voor pastorale Wetenschappen
0555-0238;10;Prazsky sbornik historicky (The Prague Historical Proceedings)
1542-8109;10;Precursors and Aftermaths: Literatures in English, 1914- 1945
1167-492X;10;Préhistoire Anthropologie Méditerranéennes
1211-7250;10;Přehled výzkumů (Archeologický ústav AV ČR, Brno)
0393-0157;15;Preistoria Alpina
0048-5195;10;Présence francophone
1330-0644;10;Prilozi Instituta za arheologiju
0555-1145;10;Prilozi povijesti umjetnosti u Dalmaciji
0933-5749;10;Prima philosophia
0351-1189;15;Primerjalna književnost
0032-8472;10;Príncipe de Viana (Pamplona, Gobierno de Navarra)
1808-1711;15;Principia - an international journal of epistemology
0867-5392;10;Principia. Pisma koncepcyjne z filozofii i socjologii teoretycznej
0265-8305;15;Print Quarterly
0353-0329;10;Prispevki za novejšo zgodovino
1566-7146;10;Pro Memorie. Bijdragen tot de rechtsgeschiedenis der Nederlanden
1219-1639;10;Pro Philosophia Füzetek - Pro Scientia Humana Vesprimiensi Alapítvány, Veszprém (CEASED)
1127-2570;10;Problemi di critica goldoniana
0066-7374;20;Proceedings of the Aristotelean Society
0309-7013;10;Proceedings of the Aristotelean Society, Supplementary Volumes
0270-8647;10;Proceedings of the Biennial Meetings of the Philosophy of Science Association
1059-986X;10;Proceedings of the Boston Area Colloquium in Ancient Philosophy
0068-1202;10;Proceedings of the British Academy
1108-149X;10;Proceedings of the Danish Institute at Athens
0079-497X;10;Proceedings of the Prehistoric Society
0035-8991;10;Proceedings of the Royal Irish Academy
0370-1662;10;Proceedings of the Royal Society of London
0308-8421;10;Proceedings of the Seminar for Arabian Studies
0081-1564;10;Proceedings of the Society of Antiquaries in Scotland
0968-2112;10;Proceedings of the Virgil Society
1019-5610;10;Projets Feministes
0391-2698;15;Prometheus: rivista quadrimestrale di studi classici
0272-9601;10;Prooftexts: A Journal of Jewish Literary History
1743-9426;15;Prose Studies
1358-6785;10;Prospero: A Journal of New Thinking in Philosophy of Education
0394-0802;15;Prospettiva: rivista di storia dell`arte antica e moderna
0300-3523;10;Protée: Théories et pratiques sémiotiques
0033-2186;12;Przegląd Historyczny
0048-5675;12;Przegląd Psychologiczny
0079-7138;12;Przegląd Archeologiczny
1230-1493;11;Przegląd Filozoficzny - Nowa Seria
0033-2283;10;Przegląd orientalistyczny
0860-0015;12;Przegląd Tomistyczny
1643-2045;10;Przegląd Filozoficzno-Literacki
0033-2178;10;Przegląd historyczno-oświatowy
1230-4379;10;Przegląd Religioznawczy
0137-298X;11;Przegląd Rusycystyczny
1425-6851;14;Przekładaniec. A Journal of Translation Studies
1644-6763;10;PRZESTRZENIE TEORII
1332-0742;20;Psihologijske teme / Psychological Topics
0275-3987;10;Psychomusicology : a Journal of Research in Music Cognition
1465-5187;20;Public Archaeology
0272-3433;20;Public Historian
1016-4286;10;Publications du Centre Européen d`Etudes Bourguignonnes (XIVe-XVIe s.)
0959-3683;15;Publications of the English Goethe Society
1458-3410;10;Puhe ja Kieli (Speech and Language)
0339-1744;10;Purusharta
0278-1891;10;Pynchon Notes
0079-8215;10;Pyrenae
0951-8398;25;QSE (International Journal of Qualitative Studies in Education)
0392-1840;10;Quaderni catanesi di studi classici e medievali
1720-0180;0;Quaderni del`900
1724-1898;10;Quaderni del` 900
1124-8602;10;Quaderni del Dipartimento di filologia linguistica e tradizione classica A. Rostagni
0079-8258;10;Quaderni di archeologia della Libia
0393-1226;10;Quaderni di semantica
0391-6936;10;Quaderni di Storia
1722-5043;10;Quaderni di Storia
0033-4960;10;Quaderni Ibero Americani
1120-2467;10;Quaderni petrarcheschi
0301-6307;15;Quaderni Storici - Nuova Serie
1420-1739;10;Quaderni ticinesi di numismatica e antichità classiche
0033-4987;15;Quaderni urbinati di cultura classica
1133-8849;10;Quaderns d`Arquitectura i Urbanisme (Catalan Edition)
0211-5557;15;Quaderns de l`Institut Català d`Antropologia
1135-934X;10;Quaderns d`història de l`enginyeria
1135-9730;10;Quaderns d`Italià
1138-5790;20;Quaderns: Revista de traducció
0014-9527;15;Quaerendo
1379-2547;10;Quaestio. Annuario di storia della metafisica / Cahiers d`histoire de la métaphysique / Jahrbuch für die Geschichte der Metaphysik / Journal of the History of Metaphysics.
1427-4418;10;Quaestiones Medii Aevi Novae
1478-0887;25;Qualitative Research in Psychology
0968-4883;25;Quality Assurance in Education
1353-8322;25;Quality in Higher Education
0375-7471;10;Quartär
0929-8592;10;Queeste
0079-9068;10;Quellen und Forschungen aus italienischen Archiven und Bibliotheken
0774-5524;15;Questions Liturgiques/Studies in Liturgy
1041-8385;10;Qui Parle: Literature, Philosophy, Visual Arts, History
1579-7414;10;Quintana. Revista de estudios del Departamento de Historia del Arte
0315-9906;10;RACAR: Revue d`art canadienne
0163-6545;20;Radical History Review
0165-4322;15;Radix. Gereformeerd multidisciplinair tijdschrift
1330-0474;10;Radovi zavoda za povijesne znanosti hazu u zadru
1720-2396;10;Ragion pratica
0048-671X;10;Ramus: Critical Studies in Greek and Roman Literature
0909-8976;10;Rask: International Journal of Language and Communication
1331-6745;15;Rasprave Instituta za hrvatski jezik i jezikoslovlje
0033-9423;10;Rassegna della letteratura italiana
0033-9571;10;Rassegna di Pedagogia: Pädagogische Umschau
1122-5580;10;Rassegna Europea di Letteratura Italiana
0033-9725;10;Rassegna Italiana di Linguistica Applicata
0033-9873;10;Rassegna storica del Risorgimento
0034-0006;20;Ratio
0952-1917;20;Ratio Juris
0950-3129;10;Reading Medieval Studies
0886-0246;10;Reading Research and Instruction
0486-0993;15;Reales Sitios
1120-5741;10;Recercare. Rivista per lo studio e la pratica della musica antica
0210-380X;10;Recerques. Història, Economia, Cultura
0988-1824;15;Recherche et formation : Pour les professions de l`éducation
0557-6989;10;Recherches Anglaises et Nord-Américaines
0484-0887;10;Recherches augustiniennes
0034-1258;15;Recherches de science religieuse
1370-7493;10;Recherches de Théologie et Philosophie Médiévale
0246-9367;10;Recherches en didactique des mathématiques
0399-1989;10;Recherches Germaniques
1377-9613;10;Recherches Husserliennes
0986-6124;10;Recherches linguistiques de Vincennes
0229-8651;10;Recherches Sémiotiques - Semiotic Inquiry
0769-0886;15;Recherches sur Diderot et sur l`encyclopédie
0754-331X;10;Recherches sur la philosophie et le langage
0224-0041;10;Recherches sur le français parlé
0165-0831;10;Rechtsfilosofie & Rechtstheorie
1619-4993;15;Rechtsgeschichte
0034-1398;10;Rechtstheorie
0862-6901;10;Reflexe
1462-2459;10;Reformation and Renaissance Review
1771-1347;10;RHR (Formerly: Bulletin de l`association d`études sur l`humanisme, la reforme et la renaissance)
0925-4757;10;Reinardus
1783-6425;10;Relicta. Archeologie, Monumenten- en Landschapsonderzoek in Vlaanderen
1134-4032;10;RELIEVE
1210-3640;15;Religio. Revue pro religionistiku
1180-0135;10;Religiologiques : sciences humaines et religion
0048-721X;20;Religion
0963-7494;25;Religion, State & Society
0173-0339;10;Religionspädagogische Beiträge
0108-1993;10;Religionsvidenskabeligt Tidsskrift
0034-4087;20;Religious Education
0034-4125;20;Religious Studies
2072-8662;10;Religiovedenie - Study of Religion
0486-3720;10;Renaissance and Modern Studies
0034-429X;15;Renaissance and Reformation / Renaissance et Réforme
0486-3739;15;Renaissance Drama
1362-1149;10;Renaissance Forum. An electronic journal of early modern literary and historical studies
0034-4338;20;Renaissance Quarterly
0269-1213;20;Renaissance Studies
0034-4346;15;Renascence: Essays on Values in Literature
0393-2931;10;Rendiconti della Accademia di archeologia, lettere et belle arti di Napoli
1000-3193;10;Renleixue Xuebao (former title: Acta Anthropologica Sinica)
1157-1330;10;Repères
0755-7817;10;Repères. Recherche en didactique du français langue maternelle
0070-2374;10;Report of the Department of Antiquities of Cyprus
2082-6060;12;Res Historica
1576-4184;10;Res Publica. Revista de Filosofía Política
1356-4765;20;Res Publica: A Journal of Moral, Legal and Social Philosophy
0277-1322;10;Res: Anthropology and Aesthetics
1731-7533;12;Research in Language
1540-7969;25;RESEARCH AND PRACTICE FOR PERSONS WITH SEVERE DISABILITIES
0034-5210;20;Research in African Literatures
1356-9783;25;RIDE - The Journal of Applied Theatre and Performance
0363-3268;10;Research in Economic History
0085-5553;15;Research in Phenomenology
1359-6748;20;Research in Post-Compulsory Education
1570-7075;10;Research on Language and Computation
1321-103X;20;Research Studies in Music Education
0048-7384;10;Resources for American Literary Study
0162-9905;10;Restoration: Studies in English Literary Culture 1660-1700
1364-2529;25;RETHINKING HISTORY
1050-4877;10;Review of Archaeology (The)
1303-5304;10;Review of Armenian Studies
1572-0268;0;Review of Cognitive Linguistics
1071-4413;20;Review of Education, Pedagogy & Cultural Studies
1568-4857;15;Review of Rabbinic Judaism
0267-6834;10;Review of Scottish Culture
0890-5762;15;Review: Latin American Literature and Arts
0093-8157;20;Reviews in Anthropology
1408-3566;10;Revija fotografija
0214-4808;10;Revista alicantina de estudios ingleses
0103-6963;10;Revista Brasileira de literatura comparada
0384-8167;10;Revista Canadiense de Estudios Hispánicos
0211-5913;10;Revista Canaria de Estudios Ingleses
0210-5551;10;Revista Catalana de teología
0048-7651;15;Revista Chilena de Literatura
1132-8312;10;Revista Complutense de Historia de América
1645-4936;10;Revista da Faculdade de Letras - Ciências e Técnicas do Património (Porto)
0871-1682;10;Revista da faculdade de letras da Universidade de Porto. Línguas e literaturas
0871-164X;10;Revista da faculdade de letras. Série de história
0870-6336;10;Revista da faculdade de letras. Universidade de Lisboa
0870-1547;10;Revista da universidade de Aveiro. Letras
1131-558X;20;Revista de antropología social (Madrid)
0210-9581;10;Revista de ciencias de la educación
1130-2496;15;Revista de complutense de la educación
0252-8843;15;Revista de Critica Literaria Latinoamericana
1696-702X;10;Revista de Demografía Histórica
0034-7981;15;Revista de Dialectología y Tradiciones Populares
0871-3928;10;Revista de educação
1578-7486;10;Revista de Estudios Latinos
0034-8198;10;Revista de Etnografie si Folclor
1133-0406;10;Revista de Filología Alemana
0210-9174;20;Revista de filologia española
0212-999X;15;Revista de Filología Románica
0034-8244;10;Revista de Filosofía
1697-3305;10;Revista de historia actual
0211-0040;10;Revista de Historia de la Psicología
0214-0993;10;Revista de historia Jerónimo Zurita
0212-5862;10;Revista de historia moderna
1850-6550;10;Revista de historiografia
1413-0874;10;Revista de História da Arte e Arqueologia
1645-2259;10;Revista de História da Sociedade e da Cultura
0870-0958;10;Revista de História das Ideias
0870-6077;10;Revista de História Económica e Social (Lisboa)
0034-8341;15;Revista de Indias
1134-4539;10;Revista de lexicografía
1886-2438;10;Revista de Linguistica y Lenguas Aplicadas
0034-849X;15;Revista de Literatura
1130-3611;15;Revista de Literatura medieval
0212-5056;15;Revista de Llengua i Dret
0210-1459;10;Revista de Musicología
0034-8635;10;Revista de Occidente
1137-8905;10;Revista de Poética Medieval
1698-7454;10;Revista Electrónica Complutense de Investigación en Educación Musical
0556-6533;15;Revista Española de Antropología Americana
1137-8654;10;Revista Española de Educación Comparada (REEC)
0210-1874;10;Revista Española de Lingüística
1139-7853;0;Revista Española de Orientación y Psicopedagogia
0210-7112;10;Revista espanola de teologia
0924-0608;10;European Review of Latin American and Caribbean Studies / Revista Europea de Estudios Latinoamericanos y del Caribe
0034-9631;15;Revista Iberoamericana
1132-9432;10;Revista internacional de filosofía política
0872-2587;10;Revista internacional de língua Portuguesa
1579-9425;15;Revista internacional de lingüística Iberoamericana
1018-0443;10;Revista Istorica
0870-0206;10;Revista lusitana
0874-2782;10;Revista portuguesa de arqueologia
0871-9187;10;Revista Portuguesa de educação
0870-4139;10;Revista Portuguesa de Filologia
0870-5283;10;Revista Portuguesa de Filosofia
0870-4147;10;Revista Portuguesa de história
0871-9705;10;Revista Portuguesa de Musicologia
0870-418X;10;Revista Portuguesa de Pedagogia
1016-2461;10;Revue africaine de théologie
0035-0737;10;Revue archéologique
1266-7706;15;Revue archéologique de l`Est
0767-709X;10;Revue archéologique de l`Ouest
0752-5656;10;Revue Archéologique de Picardie
1951-6207;10;Revue archéologique du Centre de la France
0557-7705;10;Revue archéologique Narbonnaise
0035-077X;10;Revue belge d`archéologie et d`histoire de l`art = Belgisch tijdschrift voor Oudheidkunde en Kunstgeschiedenis
0771-6788;10;Revue belge de musicologie/ Belgisch tijdschrift voor muziekwetenschap
0774-5885;10;Revue belge de numismatique
0035-0818;15;Belgisch tijdschrift voor filologie en geschiedenis / Revue belge de philologie et d`histoire
0035-0893;10;Revue bénédictine
0035-0907;15;Revue biblique
1768-9260;15;Revue d` études augustiniennes et patristiques
1266-0078;10;Revue d`éthique et de théologie morale
1416-6399;10;Revue d`Études Françaises
0151-4105;10;Revue d`Histoire des Sciences
0035-2411;10;Revue d`histoire littéraire de la France
0399-1237;10;Revue d`archéométrie
0373-6032;10;Revue d`assyriologie et d`archéologie orientale
0556-7378;10;Revue de droit canonique
0035-1326;15;Revue de l`Art
0035-1423;15;Revue de l`histoire des religions
0035-1458;15;Revue de linguistique romane
0035-1466;15;Revue de littérature comparée
0035-1571;10;Revue de Métaphysique et de Morale
0035-1601;10;Revue de Musicologie
1155-4452;10;Revue de Neuropsychologie
0035-1652;10;Revue de Philologie, de Littérature et d`Histoire Ancienne
0771-5420;10;Revue de philosophie ancienne
0035-1725;10;Revue de Qumrân
